0,1
7-May-15 21:53:27,41.41993277315271
7-May-15 21:54:27,41.84956416904482
7-May-15 21:55:26,43.25966593370764
7-May-15 21:56:26,42.472425349262814
7-May-15 21:57:26,42.66472759718854
7-May-15 21:58:26,44.0301160527406
7-May-15 21:59:26,44.1138484299949
7-May-15 22:00:25,41.99280786445247
7-May-15 22:01:25,43.146271160247565
7-May-15 22:02:25,42.99501625728972
7-May-15 22:03:24,44.38838925308782
7-May-15 22:04:24,41.8958828949191
7-May-15 22:05:24,41.932708221012014
7-May-15 22:06:24,41.95646412644219
7-May-15 22:07:24,41.60398430589524
7-May-15 22:08:24,42.72905927954963
7-May-15 22:09:23,43.27485528902326
7-May-15 22:10:23,42.20276192825922
7-May-15 22:11:23,43.298903333505564
7-May-15 22:12:22,40.213406510769275
7-May-15 22:13:21,42.93397375398605
7-May-15 22:14:20,40.66544788490859
7-May-15 22:15:20,41.63953822304763
7-May-15 22:16:20,41.459119121118235
7-May-15 22:17:19,43.55119542211924
7-May-15 22:18:19,41.932526216836074
7-May-15 22:19:19,43.579601413820804
7-May-15 22:20:19,42.51996351597859
7-May-15 22:21:19,42.276520605596275
7-May-15 22:22:19,44.45770871080473
7-May-15 22:23:18,43.23250902482942
7-May-15 22:24:18,42.152693365583914
7-May-15 22:25:16,42.632816005978896
7-May-15 22:26:16,41.80069681151019
7-May-15 22:27:16,40.538669518082415
7-May-15 22:28:16,40.433210603336775
7-May-15 22:29:16,42.20251281586606
7-May-15 22:30:15,42.037049741932364
7-May-15 22:31:15,44.257949713161985
7-May-15 22:32:15,42.86722360818444
7-May-15 22:33:15,43.4584677580313
7-May-15 22:34:15,42.15080448943675
7-May-15 22:35:13,42.87457060784756
7-May-15 22:36:12,44.02266511598433
7-May-15 22:37:12,43.389018375912414
7-May-15 22:38:12,42.31662839963229
7-May-15 22:39:12,41.27997724051954
7-May-15 22:40:12,42.93155446890882
7-May-15 22:41:11,41.15505336044875
7-May-15 22:42:11,42.34152612522631
7-May-15 22:43:11,42.896330829026226
7-May-15 22:44:11,41.91579716033924
7-May-15 22:45:11,42.77735089411956
7-May-15 22:46:11,40.94166982226506
7-May-15 22:47:11,40.60618042732264
7-May-15 22:48:11,40.26918943719821
7-May-15 22:49:11,42.24927427332062
7-May-15 22:50:11,41.72020009050501
7-May-15 22:51:11,41.12446904804901
7-May-15 22:52:11,43.453061295096774
7-May-15 22:53:10,41.80884205869314
7-May-15 22:54:09,39.76595228788151
